Timesteps,Ep_Rew_Mean
500,41.058336
1000,41.054327
1500,41.026447
2000,41.440657
2500,41.939369
3000,41.965236
3500,42.637138
4000,42.249567
4500,42.463889
5000,43.498649
5500,41.761711
6000,41.532497
6500,42.580258
7000,43.130274
7500,43.940758
8000,42.734807
8500,42.752834
9000,43.86671
9500,44.485268
10000,44.722056
10500,43.749652
11000,44.413283
11500,44.282298
12000,44.726147
12500,44.323383
13000,44.314585
13500,44.581863
14000,44.808659
14500,45.04417
15000,44.838804
15500,44.952071
16000,45.531499
16500,45.6245
17000,47.01221
17500,45.752175
18000,46.393542
18500,45.750068
19000,47.337383
19500,47.414918
20000,44.874785
20500,47.227462
21000,47.41176
21500,49.106001
22000,47.469499
22500,48.922096
23000,49.109148
23500,47.783312
24000,49.556454
24500,49.195549
25000,51.011898
25500,53.433178
26000,52.218161
26500,49.553428
27000,55.296023
27500,55.498353
28000,51.425211
28500,59.189342
29000,56.063584
29500,63.14232
30000,57.456087
30500,60.893596
31000,59.972942
31500,71.691238
32000,66.832018
32500,65.323758
33000,65.627224
33500,68.051555
34000,69.456804
34500,68.373793
35000,64.307645
35500,69.861209
36000,68.647693
36500,65.687466
37000,79.903311
37500,81.726998
38000,87.3556
38500,79.479163
39000,76.157237
39500,86.292326
40000,74.75321
40500,87.963332
41000,83.006896
41500,83.234149
42000,90.625838
42500,90.76497
43000,81.151046
43500,89.884857
44000,87.676351
44500,89.195745
45000,86.318312
45500,89.038017
46000,90.452929
46500,94.556842
47000,90.988557
47500,94.842738
48000,90.120721
48500,95.596991
49000,91.858071
49500,94.049606
50000,91.880104
50500,93.371726
51000,93.423192
51500,100.791549
52000,93.776584
52500,90.609907
53000,93.337883
53500,95.267837
54000,99.034929
54500,99.710535
55000,92.867943
55500,100.426937
56000,93.118606
56500,104.327896
57000,92.661049
57500,94.859661
58000,97.234652
58500,95.647328
59000,96.563403
59500,98.00178
60000,97.623759
60500,97.685702
61000,99.127716
61500,101.854308
62000,99.612129
62500,101.368566
63000,100.832921
63500,100.80397
64000,101.23242
64500,104.61966
65000,102.162004
65500,99.776414
66000,99.275202
66500,105.444695
67000,103.329711
67500,100.159041
68000,102.592058
68500,103.826378
69000,104.60848
69500,106.373337
70000,101.854563
70500,103.190442
71000,106.17347
71500,108.078607
72000,104.028119
72500,107.373923
73000,105.203034
73500,104.402765
74000,103.405349
74500,107.936072
75000,103.531298
75500,106.427238
76000,109.250389
76500,108.924499
77000,110.126553
77500,109.67541
78000,110.404144
78500,111.65501
79000,109.342457
79500,107.800378
80000,110.609624
80500,107.931327
81000,112.903831
81500,111.310678
82000,113.981742
82500,107.227084
83000,110.31635
83500,110.013114
84000,109.261269
84500,116.452851
85000,109.768975
85500,115.019009
86000,111.900263
86500,116.815294
87000,115.5993
87500,112.891096
88000,113.759107
88500,114.926816
89000,113.457506
89500,115.562438
90000,115.354383
90500,114.960547
91000,121.939324
91500,111.136087
92000,112.79047
92500,115.888355
93000,120.400368
93500,115.7368
94000,116.654861
94500,116.482235
95000,128.86228
95500,116.088428
96000,117.61097
96500,117.689102
97000,125.998943
97500,124.807638
98000,119.999289
98500,118.229647
99000,121.389511
99500,125.697823
100000,119.381492
